place_id,name,keyword,district,address,phone,website,rating,user_ratings_total,types,lat,lng,photo_1,photo_2,photo_3,num_reviews,review_summary,distance_from_center_km,nearby_places_count,district_encoded,district_place_count,popularity_score,engagement_rate,has_rating,rating_filled,is_highly_rated,has_reviews,has_review_text,types_list,num_types,is_establishment,is_point_of_interest,is_food,is_restaurant,is_store,is_lodging,is_shopping_mall,is_tourist_attraction,keyword_encoded,carbon_category,carbon_category_encoded,has_phone,has_website,connectivity_score,name_length,address_length,has_postal_code,review_summary_length,review_sentiment_positive,estimated_transport_carbon_kg,activity_carbon_score,visitor_carbon_factor,carbon_impact_score,has_carbon_offset_potential,lat_grid,lng_grid,location_cluster,cluster_size,tourism_score,carbon_credits_kg_co2
ChIJQRz47IbP1zARfRHH42rScVI,ร้อยรักภูชี้ฟ้า Phuchifa Sky Camp,โฮมสเตย์,อำเภอเทิง,"124 Tambon Tap Tao, Amphoe Wiang Kaen, Chang Wat Chiang Rai 57160, Thailand",065 415 2494,https://www.facebook.com/RoyrukPhuchifa?mibextid=LQQJ4d,4.8,74,"establishment, lodging, point_of_interest",19.839488,100.4397255,เทิง_ร_อยร_กภ_ช__ฟ_า_Phuchifa_Sky_Camp_0.jpg,เทิง_ร_อยร_กภ_ช__ฟ_า_Phuchifa_Sky_Camp_1.jpg,เทิง_ร_อยร_กภ_ช__ฟ_า_Phuchifa_Sky_Camp_2.jpg,5,We were a group of Big Bike Bikers from Malaysia. Had a night stay at this wonderful place. The Dome was exceptionally awesome with breath taking view. Highly recommemded. Owner & Operator was awesome,66.96843228601105,20,7,83,3.752774274829309,0.06756756756756757,1,4.8,1,1,1,"['establishment', 'lodging', 'point_of_interest']",3,1,1,0,0,0,1,0,0,10,medium,1,1,1,2,33,75,1,200,0,8.036211874321326,4,0.431748811353631,4.140388205702488,0,397.0,2009.0,397.0_2009.0,18,0.6154426614738168,18.621969618150715
ChIJqZJRVj6_1zARjjw50W6mZYw,Teak villa,โฮมสเตย์,อำเภอเทิง,"Wiang Thoeng 8, Tambon Wiang, Amphoe Thoeng, Chang Wat Chiang Rai 57160, Thailand",098 776 1970,,4.5,98,"establishment, lodging, point_of_interest",19.6824125,100.1961645,เทิง_Teak_villa_0.jpg,เทิง_Teak_villa_1.jpg,เทิง_Teak_villa_2.jpg,5,"This accommodation, more of a boutique hotel, is one of the best values in Thailand. Immaculately clean, great A/C and shower,  refrigerator and TV with local Thai stations. Limited electrical outlets",46.890113165150076,32,7,83,3.716063795808793,0.05102040816326531,1,4.5,1,1,1,"['establishment', 'lodging', 'point_of_interest']",3,1,1,0,0,0,1,0,0,10,medium,1,1,0,1,10,81,1,200,1,5.626813579818009,4,0.45951198501345897,3.4258976694494407,0,394.0,2004.0,394.0_2004.0,23,0.6133351530747089,13.687995069329581
ChIJke1Y9jDP1zARyatMDV6tMVU,ชิวชิวแคมป์ภูชี้ฟ้า Chill Chill Camp,โฮมสเตย์,อำเภอเทิง,"ชิวชิวแคมป์ บ้านร่มฟ้าไทย หมู่24 Tambon Tap Tao, Amphoe Thoeng, Chang Wat Chiang Rai 57160, Thailand",098 925 9133,https://www.facebook.com/share/1ACDhoMDsP/?mibextid=wwXIfr,4.7,31,"establishment, lodging, point_of_interest",19.835978,100.4369057,เทิง_ช_วช_วแคมป_ภ_ช__ฟ_า_Chill_Chill_Camp_0.jpg,เทิง_ช_วช_วแคมป_ภ_ช__ฟ_า_Chill_Chill_Camp_1.jpg,เทิง_ช_วช_วแคมป_ภ_ช__ฟ_า_Chill_Chill_Camp_2.jpg,5,An amazing experience with breathtaking views! Get here at check in time so you can be sure to take advantage of your time. We stayed in the bubble tent. Dinner was delicious and there is a small coff,66.7048140337856,18,7,83,3.4572486116083345,0.16129032258064516,1,4.7,1,1,1,"['establishment', 'lodging', 'point_of_interest']",3,1,1,0,0,0,1,0,0,10,medium,1,1,1,2,36,100,1,200,1,8.00457768405427,4,0.34657359027997264,4.105345382300273,0,397.0,2009.0,397.0_2009.0,18,0.5984768567769603,18.678177021829004
ChIJt3PRyd3b1zARd9W6OrRBc4Q,แฮปปี้แคมป์ภูชี้ฟ้า Happy Camp Phuchifa,โฮมสเตย์,อำเภอเทิง,"126 Tambon Tap Tao, Amphoe Thoeng, Chang Wat Chiang Rai 57160, Thailand",095 172 0522,,4.6,60,"establishment, lodging, point_of_interest",19.8250944,100.4398263,เทิง_แฮปป__แคมป_ภ_ช__ฟ_า_Happy_Camp_Phuchifa_0.jpg,เทิง_แฮปป__แคมป_ภ_ช__ฟ_า_Happy_Camp_Phuchifa_1.jpg,เทิง_แฮปป__แคมป_ภ_ช__ฟ_า_Happy_Camp_Phuchifa_2.jpg,5,"one of my most heartwarming travel experiences 🙏🏻
In camping there was comfortable and special accommodation as cozy glamping tent like in hotel room, yet you’re surrounded by the beauty of nature. Th",67.18629976260833,19,7,83,3.61079000002041,0.08333333333333333,1,4.6,1,1,1,"['establishment', 'lodging', 'point_of_interest']",3,1,1,0,0,0,1,0,0,10,medium,1,1,0,1,39,71,1,200,0,8.062355971513,4,0.4110873864173311,4.142033007379099,0,397.0,2009.0,397.0_2009.0,18,0.6072914997432993,18.498460635596253
ChIJ8XK_EErF1zARjny36qJ0G9w,U Krit Farm Hill Resort,โฮมสเตย์,อำเภอเทิง,"Tap Tao, Thoeng District, Chiang Rai 57160, Thailand",081 992 8384,,4.4,115,"establishment, lodging, point_of_interest",19.8113265,100.4358181,เทิง_U_Krit_Farm_Hill_Resort_0.jpg,เทิง_U_Krit_Farm_Hill_Resort_1.jpg,เทิง_U_Krit_Farm_Hill_Resort_2.jpg,5,"Room is decent with a nice sunset view, but lacks a kettle and hairdryer—only one unit of each is available for loan from the resort. Dinner is very very basic for the price of B200 per person.",66.98001303599833,15,7,83,3.723604898100326,0.043478260869565216,1,4.4,0,1,1,"['establishment', 'lodging', 'point_of_interest']",3,1,1,0,0,0,1,0,0,10,medium,1,1,0,1,23,52,1,193,1,8.037601564319798,4,0.47535901911063644,4.153888175029131,0,396.0,2009.0,396.0_2009.0,1,0.6137680794990428,19.249073043948332
ChIJk9dwSe2_1zARd3w6H8jmLek,Panta Resort,โฮมสเตย์,อำเภอเทิง,"84 1021, Tambon Ngao, Amphoe Thoeng, Chang Wat Chiang Rai 57160, Thailand",,,4.2,114,"establishment, lodging, point_of_interest",19.679149,100.2475948,เทิง_Panta_Resort_0.jpg,เทิง_Panta_Resort_1.jpg,เทิง_Panta_Resort_2.jpg,5,"This hotel is Best in this aréa, the Owner very friendly and lovely.
We were greeted by a wonderful family who own the hotel who looked after us like their own family.
They also loaned us a car for go",51.96508033252666,18,7,83,3.6410074792773917,0.043859649122807015,1,4.2,0,1,1,"['establishment', 'lodging', 'point_of_interest']",3,1,1,0,0,0,1,0,0,10,medium,1,0,0,0,12,73,1,200,1,6.2358096399031995,4,0.474493212836325,3.613090855821857,0,394.0,2005.0,394.0_2005.0,3,0.6090262521364338,15.292718932630391
ChIJb_yOU7-91zARAkv8IiNu9JQ,Sann View Hotel,โฮมสเตย์,อำเภอเทิง,"เลขที่ 242 หมู่ที่ 2 Tambon Ngio, Amphoe Thoeng, Chang Wat Chiang Rai 57160, Thailand",063 202 7056,http://www.sannhotelgroup.com/,4.3,234,"establishment, lodging, point_of_interest",19.6915957,100.1495512,เทิง_Sann_View_Hotel_0.jpg,เทิง_Sann_View_Hotel_1.jpg,เทิง_Sann_View_Hotel_2.jpg,5,"One of the better hotels we stayed it. It's modern, quiet, the showers have hot water and strong. The reason for lower stars is because the beds are rock hard. The pillows are too high and stiff. My b",42.029287266245,29,7,83,3.895403495011664,0.021367521367521368,1,4.3,0,1,1,"['establishment', 'lodging', 'point_of_interest']",3,1,1,0,0,0,1,0,0,10,medium,1,1,1,2,15,85,1,200,0,5.0435144719494,4,0.5459585514144158,3.276841907009145,0,394.0,2003.0,394.0_2003.0,7,0.623630848811948,12.506726403012841
ChIJCW1F4ZDR1zARMlRsu-4UuIE,มองวิว ภูชี้ฟ้า รีสอร์ท Mong view Phuchifa Resort,โฮมสเตย์,อำเภอเทิง,"75 1 Tambon Tap Tao, Amphoe Thoeng, Chang Wat Chiang Rai 57160, Thailand",082 428 9829,https://www.facebook.com/100087565324429,5.0,6,"establishment, lodging, point_of_interest",19.8427891,100.4422373,เทิง_มองว_ว_ภ_ช__ฟ_า_ร_สอร_ท_Mong_view_Phuchifa_Resort_0.jpg,เทิง_มองว_ว_ภ_ช__ฟ_า_ร_สอร_ท_Mong_view_Phuchifa_Resort_1.jpg,เทิง_มองว_ว_ภ_ช__ฟ_า_ร_สอร_ท_Mong_view_Phuchifa_Resort_2.jpg,5,"The owner is friendly and helpful. The room is clean and beautifully decorated. There are plenty of accessories and gimmicks in the room. There's a fan heater, a diffuser, a lamp, books, and plenty of",67.20334618991576,20,7,83,3.1213008854850104,0.8333333333333334,1,5.0,1,1,1,"['establishment', 'lodging', 'point_of_interest']",3,1,1,0,0,0,1,0,0,10,medium,1,1,1,2,49,72,1,200,1,8.064401542789891,4,0.19459101490553132,4.077697767308627,0,397.0,2009.0,397.0_2009.0,18,0.5791904657148764,18.359655675849936
ChIJ1x5x5pS91zARk9VALUvFJJQ,Plaina Homestay,โฮมสเตย์,อำเภอเทิง,"บ้านสว่าน 145 Unnamed Road Tambon Ngio, Amphoe Thoeng, Chang Wat Chiang Rai 57160, Thailand",081 111 8044,,4.3,24,"establishment, lodging, point_of_interest",19.6893498,100.1440828,เทิง_Plaina_Homestay_0.jpg,เทิง_Plaina_Homestay_1.jpg,เทิง_Plaina_Homestay_2.jpg,5,"It's OK for the night, but the wifi was quite weak. Otherwise no big complaints.",41.68182589769056,24,7,83,3.2231905882288765,0.20833333333333334,1,4.3,0,1,1,"['establishment', 'lodging', 'point_of_interest']",3,1,1,0,0,0,1,0,0,10,medium,1,1,0,1,15,91,1,80,0,5.001819107722866,4,0.32188758248682003,3.197112007062906,0,394.0,2003.0,394.0_2003.0,7,0.5850398419705034,13.748939368004052
ChIJH5FnFOnA1zAR0_zAt3C8J5Y,Hug Phu Chi Fa.,โฮมสเตย์,อำเภอเทิง,"41 หมู่ 24 บ้าน ร่ม ฟ้า ไทย, ตำบล ตับเต่า อำเภอ เวียงแก่น เชียงราย 57160, Thailand",081 993 3708,,4.7,74,"establishment, lodging, point_of_interest",19.8445795,100.4423526,เทิง_Hug_Phu_Chi_Fa__0.jpg,เทิง_Hug_Phu_Chi_Fa__1.jpg,เทิง_Hug_Phu_Chi_Fa__2.jpg,5,"A very simple property away from the main road. There are various seating places around the property, and overall a cozy and homely feel! Host can speak good English, I witnessed him playing the guita",67.19413251233225,20,7,83,3.7127742748293096,0.06756756756756757,1,4.7,1,1,1,"['establishment', 'lodging', 'point_of_interest']",3,1,1,0,0,0,1,0,0,10,medium,1,1,0,1,15,82,1,200,1,8.063295901479869,4,0.431748811353631,4.14851341385005,0,397.0,2009.0,397.0_2009.0,18,0.6131463052776145,19.637404133470213
ChIJg65RMAjA1zARPVzFSDm83J0,Lanna Thai Villa,โฮมสเตย์,อำเภอเทิง,"1 Moo 4, Ban Salawat Amphur, ตำบล หงาว อำเภอ เทิง เชียงราย 57160, Thailand",081 488 1944,,3.9,16,"establishment, lodging, point_of_interest",19.6693969,100.2597961,เทิง_Lanna_Thai_Villa_0.jpg,เทิง_Lanna_Thai_Villa_1.jpg,เทิง_Lanna_Thai_Villa_2.jpg,5,"Steve is an absolute legend. Loved our stay at Lanna Thai Villa. Awesome breakfast made by Lana, excellent customer service and hospitality, highly recommended!!!",53.678121251773966,12,7,83,2.9474918439852815,0.3125,1,3.9,0,1,1,"['establishment', 'lodging', 'point_of_interest']",3,1,1,0,0,0,1,0,0,10,medium,1,1,0,1,16,74,1,162,1,6.441374550212876,4,0.2833213344056216,3.617408765385549,0,393.0,2005.0,393.0_2005.0,1,0.5692122789797796,14.59834999915924
ChIJn6fKYfDR1zAR1Dv1IPkLBs0,Wa Lee Phuchifa วาลีภูชี้ฟ้า,โฮมสเตย์,อำเภอเทิง,"128 Tambon Tap Tao, Amphoe Wiang Kaen, Chang Wat Chiang Rai 57160, Thailand",062 784 5488,https://www.facebook.com/profile.php?id=100083150927845,4.8,22,"establishment, lodging, point_of_interest",19.8409645,100.4411749,เทิง_Wa_Lee_Phuchifa_วาล_ภ_ช__ฟ_า_0.jpg,เทิง_Wa_Lee_Phuchifa_วาล_ภ_ช__ฟ_า_1.jpg,เทิง_Wa_Lee_Phuchifa_วาล_ภ_ช__ฟ_า_2.jpg,5,"This is a great place.
We stayed for 2 nights. We took a tent with a bathtub - and it turned out to be really cool) taking a bath with such a beautiful view is a fairy tale
The room itself is also ver",67.10915293345495,20,7,83,3.3981761055471615,0.22727272727272727,1,4.8,1,1,1,"['establishment', 'lodging', 'point_of_interest']",3,1,1,0,0,0,1,0,0,10,medium,1,1,1,2,28,75,1,200,1,8.053098352014594,4,0.313549421592915,4.109994332082252,0,397.0,2009.0,397.0_2009.0,18,0.5950855688939909,17.864018398001487
ChIJNw1Z0ca91zARy00Z8LSObo8,Ploy Chomphu Resort,โฮมสเตย์,อำเภอเทิง,"207/1 หมู่ที่ 2 Tambon Ngio, Amphoe Thoeng, Chang Wat Chiang Rai 57160, Thailand",086 116 4400,https://ploychomphuresort.com/,3.6,81,"establishment, lodging, point_of_interest",19.6913723,100.1509166,เทิง_Ploy_Chomphu_Resort_0.jpg,เทิง_Ploy_Chomphu_Resort_1.jpg,เทิง_Ploy_Chomphu_Resort_2.jpg,5,Beautiful pink resort surrounded by beautiful nature and water to rest. Rooms are clean. Feels very safe. Good value for price!,42.16734134636779,29,7,83,3.2995436149476927,0.06172839506172839,1,3.6,0,1,1,"['establishment', 'lodging', 'point_of_interest']",3,1,1,0,0,0,1,0,0,10,medium,1,1,1,2,19,80,1,127,1,5.060080961564135,4,0.44067192472642536,3.250225865887168,0,394.0,2003.0,394.0_2003.0,7,0.5894231856206171,12.653641842128065
ChIJ39jTn4Wv1zARAG_-TvmV0gs,สบายใจ๋โฮมสเตย์,โฮมสเตย์,อำเภอเวียงชัย,"สบายใจ๋โฮมสเตย์ Tambon Pha Ngam, Amphoe Wiang Chai, Chang Wat Chiang Rai 57210, Thailand",081 855 6061,,5.0,3,"establishment, lodging, point_of_interest",19.8811477,100.0135929,เวียงชัย_สบายใจ_โฮมสเตย__0.jpg,เวียงชัย_สบายใจ_โฮมสเตย__1.jpg,เวียงชัย_สบายใจ_โฮมสเตย__2.jpg,3,"The accommodation is clean, the owner is friendly, it is quiet and private, cheap, and there is free breakfast. I love it!",19.4766576187609,12,9,58,2.8317766166719345,1.0,1,5.0,1,1,1,"['establishment', 'lodging', 'point_of_interest']",3,1,1,0,0,0,1,0,0,10,medium,1,1,0,1,15,88,1,122,0,2.337198914251308,4,0.13862943611198905,2.342748505108989,0,398.0,2000.0,398.0_2000.0,3,0.5625691944988807,5.919235136258327
ChIJoXouSuWn1zARMA801MaZ5J0,Baan Anan Homestay,โฮมสเตย์,อำเภอเวียงชัย,"VW37+37V, Wiang Chai, Wiang Chai District, Chiang Rai 57210, Thailand",,https://www.facebook.com/bananan.homestay/,4.7,7,"establishment, point_of_interest",19.8527371,99.9131725,เวียงชัย_Baan_Anan_Homestay_0.jpg,เวียงชัย_Baan_Anan_Homestay_1.jpg,เวียงชัย_Baan_Anan_Homestay_2.jpg,5,Lovely place by my Thai uncle Anan. He love to cooking and playing very nice classic music make the house living room so chill . Food is good and people’s very kind. I like the local restaurants and m,10.295703487938853,34,9,58,3.0413603032723673,0.7142857142857143,1,4.7,1,1,1,"['establishment', 'point_of_interest']",2,1,1,0,0,0,0,0,0,10,medium,1,0,1,1,18,69,1,200,1,1.2354844185526623,4,0.20794415416798356,2.033028571816194,0,397.0,1998.0,397.0_1998.0,6,0.5746011644325759,5.553115203503705
ChIJZZMeK8Wn1zAR5cMJWqdzeFg,บ้านสวนริมธาร,โฮมสเตย์,อำเภอเวียงชัย,"144 O Bo To Chiang Rai Wiang Chai Rd, Tambon Wiang Chai, Amphoe Wiang Chai, Chang Wat Chiang Rai 57210, Thailand",091 859 2141,,4.7,7,"establishment, lodging, point_of_interest",19.8523175,99.9323729,เวียงชัย_บ_านสวนร_มธาร_0.jpg,เวียงชัย_บ_านสวนร_มธาร_1.jpg,เวียงชัย_บ_านสวนร_มธาร_2.jpg,5,"Family run place close to Chiang Rai. The wooden well built bungalows are set in a nice setting , clean and well maintained. But you will need a transport to the nearest restaurant for your evening me",12.061501529669895,31,9,58,3.0413603032723673,0.7142857142857143,1,4.7,1,1,1,"['establishment', 'lodging', 'point_of_interest']",3,1,1,0,0,0,1,0,0,10,medium,1,1,0,1,13,112,1,200,1,1.4473801835603874,4,0.20794415416798356,2.0965973013185115,0,397.0,1999.0,397.0_1999.0,14,0.5746011644325759,5.035509021976777
ChIJP1C4l7el1zARLg8pGJqtrHE,ตาแอกะยายแดงโฮมสเตย์,โฮมสเตย์,อำเภอเวียงชัย,"228 Tambon Pha Ngam, Amphoe Wiang Chai, Chang Wat Chiang Rai 57210, Thailand",086 419 4453,,5.0,5,"establishment, lodging, point_of_interest",19.8418131,100.0386628,เวียงชัย_ตาแอกะยายแดงโฮมสเตย__0.jpg,เวียงชัย_ตาแอกะยายแดงโฮมสเตย__1.jpg,เวียงชัย_ตาแอกะยายแดงโฮมสเตย__2.jpg,5,"Very good accommodation, air conditioning, TV, refrigerator, shabu pot! Everything is complete in one place, not too far from the city, very quiet, great atmosphere, you can pick vegetables and eggs f",23.269466401714723,11,9,58,3.075055681536833,1.0,1,5.0,1,1,1,"['establishment', 'lodging', 'point_of_interest']",3,1,1,0,0,0,1,0,0,10,medium,1,1,0,1,20,76,1,200,1,2.7923359682057667,4,0.1791759469228055,2.4914535745385717,0,397.0,2001.0,397.0_2001.0,4,0.5765355791991007,6.930770714568411
ChIJoc-Brfan1zARtmLH2r2iXIg,Mon Sri Wiang Guesthouse,โฮมสเตย์,อำเภอเวียงชัย,"Puttachard Tanomrat 408 M3 Sri Wiang, ตำบล เวียงชัย อำเภอ เวียงชัย เชียงราย 57210, Thailand",062 294 2455,,4.3,10,"establishment, lodging, point_of_interest",19.8503751,99.9039282,เวียงชัย_Mon_Sri_Wiang_Guesthouse_0.jpg,เวียงชัย_Mon_Sri_Wiang_Guesthouse_1.jpg,เวียงชัย_Mon_Sri_Wiang_Guesthouse_2.jpg,5,"This is just the perfect place to be close to nature and town at the same time! Waking up to the breathtaking lake view, enjoying tons of exotic birds, listening to amazing wildlife sounds that keep y",9.69295353813242,33,9,58,2.9768964226079278,0.5,1,4.3,0,1,1,"['establishment', 'lodging', 'point_of_interest']",3,1,1,0,0,0,1,0,0,10,medium,1,1,0,1,24,91,1,200,1,1.1631544245758902,4,0.23978952727983707,2.0208831855567184,0,397.0,1998.0,397.0_1998.0,6,0.5709003636377004,4.62449685683883
ChIJ-c_39VlH1jAR4LQESlcRxlA,ราชาวดีโฮมสเตย์ท่าขันทอง,โฮมสเตย์,อำเภอเชียงแสน,"138 หมู3 Tambon Ban Saeo, Amphoe Chiang Saen, Chang Wat Chiang Rai 57150, Thailand",098 609 5889,,4.8,8,"establishment, lodging, point_of_interest",20.2755262,100.1796246,เชียงแสน_ราชาวด_โฮมสเตย_ท_าข_นทอง_0.jpg,เชียงแสน_ราชาวด_โฮมสเตย_ท_าข_นทอง_1.jpg,เชียงแสน_ราชาวด_โฮมสเตย_ท_าข_นทอง_2.jpg,5,Good,55.29781218868106,11,6,70,3.1166952139692823,0.625,1,4.8,1,1,1,"['establishment', 'lodging', 'point_of_interest']",3,1,1,0,0,0,1,0,0,10,medium,1,1,0,1,24,82,1,4,1,6.6357374626417265,4,0.21972245773362195,3.6566379761126044,0,406.0,2004.0,406.0_2004.0,5,0.5789260591568062,16.42007984485041
ChIJX6FK5ipd1jAROP1eRrKpQSI,ดอยสะโง้วิวโฮมสเตย์,โฮมสเตย์,อำเภอเชียงแสน,"ดอยสะโง้วิวโฮมสเตย์ Tambon Si Don Mun, Amphoe Chiang Saen, Chang Wat Chiang Rai 57150, Thailand",098 748 8565,https://www.facebook.com/sangoviewhomestay,4.8,36,"establishment, point_of_interest, tourist_attraction",20.3385805,100.0186293,เชียงแสน_ดอยสะโง_ว_วโฮมสเตย__0.jpg,เชียงแสน_ดอยสะโง_ว_วโฮมสเตย__1.jpg,เชียงแสน_ดอยสะโง_ว_วโฮมสเตย__2.jpg,5,Very very quiet place with space for camping and also domes. Lovely hosts although we only stayed for a beer. Great views! Follow directions for the café and keep going up (signs in thai). Last bit is,51.46227989290255,22,6,70,3.5408032145616835,0.1388888888888889,1,4.8,1,1,1,"['establishment', 'point_of_interest', 'tourist_attraction']",3,1,1,0,0,0,0,0,1,10,medium,1,1,1,2,19,95,1,200,1,6.175473587148306,4,0.3610917912644224,3.5609696135238185,0,407.0,2000.0,407.0_2000.0,7,0.9032736350322887,15.430217274407743
ChIJ2aQV7w1H1jARESgkKoKAPFw,บ้านพักโฮมสเตย์ หยก-อนันตรา,โฮมสเตย์,อำเภอเชียงแสน,"Ban Saeo, Chiang Saen District, Chiang Rai 57150, Thailand",084 154 6397,,4.8,8,"establishment, lodging, point_of_interest",20.265725,100.182522,เชียงแสน_บ_านพ_กโฮมสเตย__หยก-อน_นตรา_0.jpg,เชียงแสน_บ_านพ_กโฮมสเตย__หยก-อน_นตรา_1.jpg,เชียงแสน_บ_านพ_กโฮมสเตย__หยก-อน_นตรา_2.jpg,5,The room is clean and cute. The host is very kind. I recommend order the dinner made by the mom of the host. They also offer experience of making rice crackers. It is a great place to bring your kids ,54.728229438468844,12,6,70,3.1166952139692823,0.625,1,4.8,1,1,1,"['establishment', 'lodging', 'point_of_interest']",3,1,1,0,0,0,1,0,0,10,medium,1,1,0,1,27,58,1,200,1,6.567387532616261,4,0.21972245773362195,3.6361329971049647,0,405.0,2004.0,405.0_2004.0,5,0.5789260591568062,14.564084708277099
ChIJSQEGCXNG1jAR7D6-xzU4Mb4,บ้านแซวการ์เด้น แอนด์ รีสอร์ท Bansaeo Garden And Resort,โฮมสเตย์,อำเภอเชียงแสน,"267 หมู่ 14 Tambon Ban Saeo, Amphoe Chiang Saen, Chang Wat Chiang Rai 57150, Thailand",053 160 731,http://www.bansaeogarden.com/,4.6,320,"establishment, lodging, point_of_interest",20.2513251,100.177868,เชียงแสน_บ_านแซวการ_เด_น_แอนด__ร_สอร_ท_Bansaeo_Garden_And_R_0.jpg,เชียงแสน_บ_านแซวการ_เด_น_แอนด__ร_สอร_ท_Bansaeo_Garden_And_R_1.jpg,เชียงแสน_บ_านแซวการ_เด_น_แอนด__ร_สอร_ท_Bansaeo_Garden_And_R_2.jpg,5,"Stunning resort in a quiet location right on the Mekong River.  A great place to relax and unwind.  Staff were very friendly and helpful, the beautiful gardens are well maintained, and there are peaco",53.22348173181918,10,6,70,4.108960177707421,0.015625,1,4.6,1,1,1,"['establishment', 'lodging', 'point_of_interest']",3,1,1,0,0,0,1,0,0,10,medium,1,1,1,2,55,85,1,200,1,6.386817807818301,4,0.5771441123130016,3.6891885760393905,0,405.0,2004.0,405.0_2004.0,5,0.6358909041006678,14.741226164932158
ChIJ2yWz6tZE1jAR76wnVEuifRU,โรงแรมพักพิงริมโขง,โฮมสเตย์,อำเภอเชียงแสน,"484 Rimkhong Rd, Tambon Wiang, Amphoe Chiang Saen, Chang Wat Chiang Rai 57150, Thailand",081 993 3763,http://www.facebook.com/pakpingrimkhong,4.6,252,"establishment, lodging, point_of_interest",20.2818096,100.0877599,เชียงแสน_โรงแรมพ_กพ_งร_มโขง_0.jpg,เชียงแสน_โรงแรมพ_กพ_งร_มโขง_1.jpg,เชียงแสน_โรงแรมพ_กพ_งร_มโขง_2.jpg,5,"New, clean, large rooms. Comfortable bed (I'm a picky sleeper, my wife says), newly built. Genuine, friendly staff. I stay here once a year when I visit friends who live in Chiangsaen.",49.5113301048125,23,6,70,4.0375446873866725,0.01984126984126984,1,4.6,1,1,1,"['establishment', 'lodging', 'point_of_interest']",3,1,1,0,0,0,1,0,0,10,medium,1,1,1,2,18,87,1,184,0,5.9413596125775,4,0.553338948872752,3.5484095684350754,0,406.0,2002.0,406.0_2002.0,8,0.631791019008096,15.10438212410519
ChIJ8yUJglhH1jARjHLgeSe_ntk,บ้านระเบียงโขงโฮมสเตย์&แค้มป์ปิ้ง,โฮมสเตย์,อำเภอเชียงแสน,"236 Tambon Ban Saeo, Amphoe Chiang Saen, Chang Wat Chiang Rai 57150, Thailand",095 486 2406,,5.0,6,"establishment, lodging, point_of_interest",20.2741819,100.1783553,เชียงแสน_บ_านระเบ_ยงโขงโฮมสเตย__แค_มป_ป__ง_0.jpg,เชียงแสน_บ_านระเบ_ยงโขงโฮมสเตย__แค_มป_ป__ง_1.jpg,เชียงแสน_บ_านระเบ_ยงโขงโฮมสเตย__แค_มป_ป__ง_2.jpg,5,"Great location, beautiful property and clean rooms.
Friendly owners, decent breakfast.
Good price, 400 Baht per person(low season).",55.09259624864838,11,6,70,3.1213008854850104,0.8333333333333334,1,5.0,1,1,1,"['establishment', 'lodging', 'point_of_interest']",3,1,1,0,0,0,1,0,0,10,medium,1,1,0,1,33,77,1,131,1,6.611111549837805,4,0.19459101490553132,3.641710769423001,0,405.0,2004.0,405.0_2004.0,5,0.5791904657148764,15.402118055078002
ChIJZdedC55b1jARdGDckhnNWpg,บ้านพี่บิ๊กโฮมสเตย์,โฮมสเตย์,อำเภอเชียงแสน,"195 ม .9 ต ป่า สัก อ เชียงแสน, ตำบล ศรีดอนมูล อำเภอ เชียงแสน เชียงราย 57150, Thailand",084 611 7127,,4.2,29,"establishment, food, lodging, point_of_interest, restaurant",20.3096644,100.034437,เชียงแสน_บ_านพ__บ__กโฮมสเตย__0.jpg,เชียงแสน_บ_านพ__บ__กโฮมสเตย__1.jpg,เชียงแสน_บ_านพ__บ__กโฮมสเตย__2.jpg,5,Very relaxing. Enjoy real Thai food while drifting on the artificial lake. 👍,49.25511663585787,37,6,70,3.2378870552670636,0.1724137931034483,1,4.2,0,1,1,"['establishment', 'food', 'lodging', 'point_of_interest', 'restaurant']",5,1,1,1,1,0,1,0,0,10,medium,1,1,0,1,19,85,1,76,0,5.910613996302944,4,0.34011973816621555,3.4752201203407482,0,406.0,2001.0,406.0_2001.0,3,0.5858835500491391,13.499096868304683
ChIJk0WG6YBF1jARumYYlqJFziQ,บ้านไม้รินน้ำ ณ เชียงแสน,โฮมสเตย์,อำเภอเชียงแสน,"742 เวียง Tambon Wiang, Amphoe Chiang Saen, Chang Wat Chiang Rai 57150, Thailand",081 530 0708,https://www.facebook.com/BaanMaiRinNamHomestay,5.0,1,"establishment, lodging, point_of_interest",20.2973121,100.0887631,เชียงแสน_บ_านไม_ร_นน_ำ_ณ_เช_ยงแสน_0.jpg,เชียงแสน_บ_านไม_ร_นน_ำ_ณ_เช_ยงแสน_1.jpg,เชียงแสน_บ_านไม_ร_นน_ำ_ณ_เช_ยงแสน_2.jpg,1,It's a place to relax with a great atmosphere. The owner is very kind.,51.01274581309766,24,6,70,2.4158883083359672,1.0,1,5.0,1,1,1,"['establishment', 'lodging', 'point_of_interest']",3,1,1,0,0,0,1,0,0,10,medium,1,1,1,2,24,80,1,70,1,6.121529497571719,4,0.06931471805599453,3.4572532646883136,0,406.0,2002.0,406.0_2002.0,8,0.5386935021544965,13.928645124121674
